Price,open,high,low,close,volume
Ticker,AUDCAD=X,AUDCAD=X,AUDCAD=X,AUDCAD=X,AUDCAD=X
Date,,,,,
2025-08-28,0.8973100185394287,0.8989400267601013,0.8964999914169312,0.8973100185394287,0
2025-08-29,0.8981299996376038,0.8994699716567993,0.8968999981880188,0.8981299996376038,0
2025-09-01,0.8989199995994568,0.9018800258636475,0.8980000019073486,0.8989199995994568,0
2025-09-02,0.9013299942016602,0.9015340209007263,0.8954399824142456,0.9013299942016602,0
2025-09-03,0.8980500102043152,0.899590015411377,0.8971899747848511,0.8992000222206116,0
