Price,Close,High,Low,Open,Volume,EMA_F,EMA_S,RSI,LongCond,Pos,Ret,StratRet
Ticker,Audcad=X,Audcad=X,Audcad=X,Audcad=X,Audcad=X,,,,,,,
Datetime,,,,,,,,,,,,
2025-05-01 23:00:00+00:00,0.8842200040817261,0.8845999836921692,0.8830400109291077,0.883870005607605,0,0.8842200040817261,0.8842200040817261,50.0,False,0,0.0,0.0
2025-05-02 00:00:00+00:00,0.8865299820899963,0.8871899843215942,0.8829900026321411,0.8841800093650818,0,0.8844917662003461,0.8842957410656037,50.0,True,0,0.0026124471258361925,0.0
2025-05-02 01:00:00+00:00,0.886489987373352,0.8867499828338623,0.8847600221633911,0.8865699768066406,0,0.8847268510442291,0.8843676835674971,99.86699333579128,False,1,-4.511377782168147e-05,-4.511377782168147e-05
2025-05-02 02:00:00+00:00,0.8862900137901306,0.8869600296020508,0.8852199912071228,0.8864799737930298,0,0.8849107525437468,0.8844307107879112,99.15684221490417,False,0,-0.00022557906583242637,-0.0
2025-05-02 03:00:00+00:00,0.8866999745368958,0.8870499730110168,0.8842099905014038,0.8862699866294861,0,0.8851212492488232,0.8845051128780418,99.16987468657426,False,0,0.0004625582375819004,0.0
2025-05-02 04:00:00+00:00,0.8862500190734863,0.886709988117218,0.884440004825592,0.8866999745368958,0,0.8852540456987835,0.8845623229172367,97.39058425333974,False,0,-0.0005074495052787009,-0.0
2025-05-02 05:00:00+00:00,0.8857799768447876,0.88646000623703,0.8849999904632568,0.8862900137901306,0,0.8853159199512546,0.8846022459968285,95.46369241036203,False,0,-0.0005303720378929677,-0.0
2025-05-02 06:00:00+00:00,0.885450005531311,0.886650025844574,0.8843700289726257,0.8857200145721436,0,0.8853316947253789,0.8846300413914017,94.05682019902714,False,0,-0.0003725206282625404,-0.0
2025-05-02 07:00:00+00:00,0.8862500190734863,0.8868499994277954,0.8845599889755249,0.8854299783706665,0,0.8854397328839797,0.8846831554137651,94.27703345915155,False,0,0.0009035106862924636,0.0
2025-05-02 08:00:00+00:00,0.8877900242805481,0.8880900144577026,0.8851400017738342,0.8862400054931641,0,0.8857162377541642,0.8847850199667744,94.68527302226924,False,0,0.001737664512178716,0.0
2025-05-02 09:00:00+00:00,0.8894199728965759,0.8899700045585632,0.8865699768066406,0.8877599835395813,0,0.8861519713003302,0.884936985636604,95.08490668109735,False,0,0.0018359618507188813,0.0
2025-05-02 10:00:00+00:00,0.8889399766921997,0.8898299932479858,0.8878600001335144,0.889519989490509,0,0.8864799719346678,0.8850682312449841,92.87025061455337,False,0,-0.000539673291586884,-0.0
2025-05-02 11:00:00+00:00,0.8890100121498108,0.8898699879646301,0.8880299925804138,0.8890100121498108,0,0.8867776237246846,0.8851974699631752,92.89624905419545,False,0,7.878536172012396e-05,0.0
2025-05-02 12:00:00+00:00,0.89096999168396,0.8911299705505371,0.8871399760246277,0.8890299797058105,0,0.8872708434845993,0.885386732970414,93.59963839047195,False,0,0.0022046765586019035,0.0
2025-05-02 13:00:00+00:00,0.8904299736022949,0.8914499878883362,0.8892800211906433,0.8909599781036377,0,0.8876425058513869,0.8855520851222789,90.92818247475839,False,0,-0.0006061013128448867,-0.0
2025-05-02 14:00:00+00:00,0.8901100158691406,0.8911399841308594,0.8888000249862671,0.8904100060462952,0,0.8879328011475932,0.885701525474635,89.30187222976387,False,0,-0.000359329472995884,-0.0
2025-05-02 15:00:00+00:00,0.8887799978256226,0.8905400037765503,0.8876399993896484,0.8901500105857849,0,0.8880324713450084,0.8858024589943394,82.6817761855332,False,0,-0.0014942175908664312,-0.0
2025-05-02 16:00:00+00:00,0.8893300294876099,0.8902300000190735,0.8878999948501587,0.8887500166893005,0,0.888185125244138,0.885918117043299,83.23527290945577,False,0,0.0006188614317750307,0.0
2025-05-02 17:00:00+00:00,0.8898599743843079,0.8899400234222412,0.8880900144577026,0.8892800211906433,0,0.888382166319452,0.8860473582675944,83.77337851960026,False,0,0.0005958922774746966,0.0
2025-05-02 18:00:00+00:00,0.8898599743843079,0.8901799917221069,0.8886799812316895,0.8898599743843079,0,0.888556026091788,0.8861723620746997,83.77337851960026,False,0,0.0,0.0
2025-05-02 19:00:00+00:00,0.8902199864387512,0.8907700181007385,0.8889200091362,0.8898699879646301,0,0.8887517861326071,0.8863050710702424,84.17360761384955,False,0,0.00040457157845819047,0.0
2025-05-02 20:00:00+00:00,0.8907899856567383,0.8909199833869934,0.8892099857330322,0.8901699781417847,0,0.8889915743119166,0.8864521174501274,84.81233206841341,False,0,0.0006402902952866718,0.0
2025-05-02 21:00:00+00:00,0.8894400000572205,0.8894400000572205,0.8892300128936768,0.8892300128936768,0,0.8890443302819523,0.8865500808142944,76.8968110869657,False,0,-0.0015154925641901462,-0.0
2025-05-04 23:00:00+00:00,0.8907600045204163,0.8921800255775452,0.8899400234222412,0.8920400142669678,0,0.8892461743100069,0.8866881110997411,78.96414927399782,False,0,0.0014840848883690416,0.0
2025-05-05 00:00:00+00:00,0.8906400203704834,0.8908600211143494,0.8886500000953674,0.8907099962234497,0,0.8894101561994746,0.8868176818955031,78.27847928669794,False,0,-0.00013469862737880423,-0.0
2025-05-05 01:00:00+00:00,0.8926299810409546,0.8940500020980835,0.8899400234222412,0.8906700015068054,0,0.8897889591220016,0.8870082490805998,81.19499272991007,False,0,0.0022343041239527572,0.0
2025-05-05 02:00:00+00:00,0.8926200270652771,0.8933200240135193,0.891219973564148,0.892549991607666,0,0.8901220259388576,0.8871922418014089,81.13630791182356,False,0,-1.1151289883715165e-05,-0.0
2025-05-05 03:00:00+00:00,0.8922100067138672,0.8927500247955322,0.8911600112915039,0.8925899863243103,0,0.8903676707359175,0.8873567586837845,78.61573358540441,False,0,-0.0004593447816289009,-0.0
2025-05-05 04:00:00+00:00,0.8924400210380554,0.8926500082015991,0.8909500241279602,0.8921800255775452,0,0.890611476653816,0.8875234230232688,79.00968029100142,False,0,0.00025780289669175005,0.0
2025-05-05 05:00:00+00:00,0.8939800262451172,0.8945900201797485,0.8915200233459473,0.8923900127410889,0,0.8910077766057337,0.8877351149321818,81.4708952354907,False,0,0.0017256119971742478,0.0
2025-05-05 06:00:00+00:00,0.8935199975967407,0.8942099809646606,0.892009973526001,0.8940399885177612,0,0.8913033320164404,0.8879247832162658,78.50947568362835,False,0,-0.000514584929048878,-0.0
2025-05-05 07:00:00+00:00,0.8932200074195862,0.8942199945449829,0.8924700021743774,0.893530011177063,0,0.8915288232403399,0.8880983971245713,76.55523002387618,False,0,-0.00033573974612921553,-0.0
2025-05-05 08:00:00+00:00,0.8944699764251709,0.8954899907112122,0.8922299742698669,0.8931699991226196,0,0.8918748412620847,0.8883073013639351,78.91079057195037,False,0,0.0013993965598639857,0.0
2025-05-05 09:00:00+00:00,0.895039975643158,0.8955699801445007,0.8938599824905396,0.8945199847221375,0,0.8922472100127992,0.888528044782926,79.90242512270476,False,0,0.0006372480161549454,0.0
2025-05-05 10:00:00+00:00,0.8944699764251709,0.8952500224113464,0.8934999704360962,0.8949400186538696,0,0.8925087119436664,0.8887228622138192,76.05134180376513,False,0,-0.0006368421897329224,-0.0
2025-05-05 11:00:00+00:00,0.8946200013160706,0.8957599997520447,0.8936700224876404,0.8944600224494934,0,0.8927570989286552,0.8889162110368438,76.3741057031861,False,0,0.00016772490396976814,0.0
2025-05-05 12:00:00+00:00,0.8959400057792664,0.8963500261306763,0.8936899900436401,0.8946099877357483,0,0.8931315585581389,0.8891464993890543,79.04953893158464,False,0,0.0014754917856227845,0.0
2025-05-05 13:00:00+00:00,0.8947399854660034,0.8962200284004211,0.8941500186920166,0.8959500193595886,0,0.8933207852531817,0.8893298923751838,71.16019530120244,False,0,-0.0013393980685337814,-0.0
2025-05-05 14:00:00+00:00,0.8949000239372253,0.8956400156021118,0.8936200141906738,0.8947399854660034,0,0.8935065780395397,0.8895125196395129,71.56773828381407,False,0,0.0001788658982737612,0.0
2025-05-05 15:00:00+00:00,0.8936200141906738,0.8949900269508362,0.8923199772834778,0.8949699997901917,0,0.8935199234690848,0.88964719159201,63.8019009589521,True,0,-0.0014303382638430895,-0.0
2025-05-05 16:00:00+00:00,0.8927800059318542,0.8937900066375732,0.891979992389679,0.8935800194740295,0,0.8934328743470576,0.8897499068162672,59.257571514300686,True,1,-0.0009400060937314603,-0.0009400060937314603
2025-05-05 17:00:00+00:00,0.8929100036621094,0.8931400179862976,0.8917700052261353,0.8927599787712097,0,0.8933713601488285,0.8898535165489176,59.73553532631372,True,1,0.00014561003762558755,0.00014561003762558755
2025-05-05 18:00:00+00:00,0.8933699727058411,0.8935400247573853,0.8918300271034241,0.8928899765014648,0,0.8933711969202416,0.8899688101934069,61.458415933532514,True,1,0.0005151348308847226,0.0005151348308847226
2025-05-05 19:00:00+00:00,0.8934000134468079,0.8939800262451172,0.8923199772834778,0.8932999968528748,0,0.8933745870998376,0.8900813086607315,61.574060296915206,True,1,3.362631595482668e-05,3.362631595482668e-05
2025-05-05 20:00:00+00:00,0.8939099907875061,0.8941699862480164,0.892490029335022,0.8933899998664856,0,0.8934375757689751,0.8902068392222651,63.5723174466104,True,1,0.0005708275498348403,0.0005708275498348403
2025-05-05 21:00:00+00:00,0.8932099938392639,0.8938999772071838,0.8922399878501892,0.8935099840164185,0,0.8934108014243032,0.8903053033080683,59.03434768766445,True,1,-0.0007830731902050969,-0.0007830731902050969
2025-05-05 22:00:00+00:00,0.8935700058937073,0.8938599824905396,0.8925300240516663,0.8932099938392639,0,0.8934295313618802,0.8904123427371057,60.592389938482555,True,1,0.00040305421673125785,0.00040305421673125785
2025-05-05 23:00:00+00:00,0.8929799795150757,0.8937000036239624,0.8920699954032898,0.8935400247573853,0,0.893376642909315,0.8904965275494982,56.78085131827538,True,1,-0.0006603023543090281,-0.0006603023543090281
2025-05-06 00:00:00+00:00,0.892300009727478,0.8931999802589417,0.8911100029945374,0.8928899765014648,0,0.8932499801820399,0.8905556581127105,52.66897555202926,True,1,-0.0007614614024906707,-0.0007614614024906707
2025-05-06 01:00:00+00:00,0.8921300172805786,0.8931499719619751,0.8912100195884705,0.8922899961471558,0,0.8931182198406915,0.8906072764460833,51.66173827115567,True,1,-0.00019051041695195003,-0.00019051041695195003
2025-05-06 02:00:00+00:00,0.892549991607666,0.8932700157165527,0.8913800120353699,0.8921399712562561,0,0.8930513694603355,0.8906709720251516,54.002149941733414,True,1,0.00047075461978907107,0.00047075461978907107
2025-05-06 03:00:00+00:00,0.8929399847984314,0.89301997423172,0.8912400007247925,0.8925600051879883,0,0.8930382653824644,0.8907453658865705,56.12648315545726,True,1,0.00043694268604821396,0.00043694268604821396
2025-05-06 04:00:00+00:00,0.8936399817466736,0.8938599824905396,0.8919399976730347,0.8929299712181091,0,0.8931090555429597,0.8908402713246066,59.72211766974568,True,1,0.0007839238472451271,0.0007839238472451271
2025-05-06 05:00:00+00:00,0.89205002784729,0.8936799764633179,0.8908299803733826,0.8936499953269958,0,0.8929844640493515,0.8908799354728913,49.74900815987539,True,1,-0.001779188411283772,-0.001779188411283772
2025-05-06 06:00:00+00:00,0.8927199840545654,0.8928099870681763,0.890030026435852,0.892009973526001,0,0.8929533487558472,0.8909402649345856,53.288688293887475,True,1,0.0007510298597177556,0.0007510298597177556
2025-05-06 07:00:00+00:00,0.8920599818229675,0.8929200172424316,0.8912299871444702,0.8927099704742432,0,0.8928482467637437,0.8909769769637128,49.58326225210009,True,1,-0.0007393160715416514,-0.0007393160715416514
2025-05-06 08:00:00+00:00,0.8915899991989136,0.8922399878501892,0.89069002866745,0.89205002784729,0,0.8927002176384696,0.8909970760533914,47.07312630725238,True,1,-0.0005268509221695306,-0.0005268509221695306
2025-05-06 09:00:00+00:00,0.8912699818611145,0.8916199803352356,0.8895800113677979,0.8915799856185913,0,0.8925319546058396,0.8910060237847921,45.388197814800186,True,1,-0.00035892881042476343,-0.00035892881042476343
2025-05-06 10:00:00+00:00,0.8921700119972229,0.8922100067138672,0.8902300000190735,0.8912000060081482,0,0.8924893731224728,0.8910441873327406,50.729682854757215,True,1,0.0010098288447109027,0.0010098288447109027
2025-05-06 11:00:00+00:00,0.8920400142669678,0.892490029335022,0.89055997133255,0.8921300172805786,0,0.8924365073747662,0.891076837396158,49.96945544098928,True,1,-0.0001457095940313735,-0.0001457095940313735
2025-05-06 12:00:00+00:00,0.8927500247955322,0.8928499817848206,0.8907399773597717,0.8920400142669678,0,0.8924733917772093,0.8911316959994161,54.02214886125397,True,1,0.0007959402237667224,0.0007959402237667224
2025-05-06 13:00:00+00:00,0.8923699855804443,0.8928099870681763,0.8909199833869934,0.89274001121521,0,0.8924612263422957,0.8911722956578104,51.612192721848665,True,1,-0.0004256949924755782,-0.0004256949924755782
2025-05-06 14:00:00+00:00,0.8934199810028076,0.8940100073814392,0.8913800120353699,0.8923400044441223,0,0.8925740210082383,0.8912459902592857,57.2822717098559,True,1,0.0011766368651231485,0.0011766368651231485
2025-05-06 15:00:00+00:00,0.8935400247573853,0.8940399885177612,0.8922100067138672,0.8933699727058411,0,0.892687668508138,0.8913212045051251,57.88981491074064,True,1,0.00013436430472801852,0.00013436430472801852
2025-05-06 16:00:00+00:00,0.8933299779891968,0.8946099877357483,0.8924300074577332,0.893589973449707,0,0.8927632343294389,0.8913870659308324,56.378877218038106,True,1,-0.0002350725903358386,-0.0002350725903358386
2025-05-06 17:00:00+00:00,0.8938900232315063,0.8949099779129028,0.8924499750137329,0.8932700157165527,0,0.8928957977296821,0.8914691301046249,59.42009298745859,True,1,0.0006269186707135166,0.0006269186707135166
2025-05-06 18:00:00+00:00,0.8947200179100037,0.8949699997901917,0.8930100202560425,0.8938900232315063,0,0.8931104118685435,0.8915757165900471,63.483382905533276,True,1,0.000928519903932612,0.000928519903932612
2025-05-06 19:00:00+00:00,0.8946599960327148,0.894819974899292,0.8935999870300293,0.8946700096130371,0,0.8932927158878577,0.8916768405062001,62.9921671782482,True,1,-6.708453604176157e-05,-6.708453604176157e-05
2025-05-06 20:00:00+00:00,0.894320011138916,0.8950099945068359,0.893339991569519,0.8946700096130371,0,0.8934135741526881,0.8917635018384203,60.15291723606117,True,1,-0.0003800157549308514,-0.0003800157549308514
2025-05-06 21:00:00+00:00,0.8934299945831299,0.8945199847221375,0.8926600217819214,0.8944600224494934,0,0.8934155059680341,0.8918181409448042,53.37109590606185,True,1,-0.0009951880140227631,-0.0009951880140227631
