Price,open,high,low,close,volume
Ticker,AUDCAD=X,AUDCAD=X,AUDCAD=X,AUDCAD=X,AUDCAD=X
Datetime,,,,,
2025-06-11 23:00:00+00:00,0.8889399766921997,0.8893700242042542,0.888450026512146,0.8889999985694885,0
2025-06-11 23:05:00+00:00,0.8889899849891663,0.8890699744224548,0.888189971446991,0.8888700008392334,0
2025-06-11 23:10:00+00:00,0.8888000249862671,0.8891100287437439,0.8880299925804138,0.8890200257301331,0
2025-06-11 23:15:00+00:00,0.888949990272522,0.8890799880027771,0.8882200121879578,0.888949990272522,0
2025-06-11 23:20:00+00:00,0.888949990272522,0.8890399932861328,0.8881400227546692,0.888979971408844,0
2025-06-11 23:25:00+00:00,0.888979971408844,0.8890900015830994,0.8881700038909912,0.8888900279998779,0
2025-06-11 23:30:00+00:00,0.8888999819755554,0.888979971408844,0.887939989566803,0.8888099789619446,0
2025-06-11 23:35:00+00:00,0.8888000249862671,0.8895000219345093,0.8881000280380249,0.8894400000572205,0
2025-06-11 23:40:00+00:00,0.8894000053405762,0.8896200060844421,0.8885599970817566,0.889549970626831,0
2025-06-11 23:45:00+00:00,0.8895000219345093,0.8895699977874756,0.8885999917984009,0.889270007610321,0
2025-06-11 23:50:00+00:00,0.8892199993133545,0.8895800113677979,0.8884299993515015,0.8894400000572205,0
2025-06-11 23:55:00+00:00,0.8894199728965759,0.889490008354187,0.8885800242424011,0.8893200159072876,0
2025-06-12 00:00:00+00:00,0.8892599940299988,0.8895000219345093,0.88850998878479,0.8892099857330322,0
2025-06-12 00:05:00+00:00,0.8891800045967102,0.8892599940299988,0.88823002576828,0.8890900015830994,0
2025-06-12 00:10:00+00:00,0.8891000151634216,0.8893399834632874,0.888260006904602,0.8890100121498108,0
2025-06-12 00:15:00+00:00,0.8889999985694885,0.8891299962997437,0.8882399797439575,0.8890100121498108,0
2025-06-12 00:20:00+00:00,0.8889600038528442,0.88919997215271,0.8881800174713135,0.8891400098800659,0
2025-06-12 00:25:00+00:00,0.8891100287437439,0.889240026473999,0.8881499767303467,0.8889600038528442,0
2025-06-12 00:30:00+00:00,0.8888900279998779,0.8889899849891663,0.887969970703125,0.8887400031089783,0
2025-06-12 00:35:00+00:00,0.8887400031089783,0.8891699910163879,0.8880900144577026,0.8889399766921997,0
2025-06-12 00:40:00+00:00,0.8889300227165222,0.8890699744224548,0.8882099986076355,0.8889999985694885,0
2025-06-12 00:45:00+00:00,0.888979971408844,0.8891800045967102,0.888260006904602,0.8890100121498108,0
2025-06-12 00:50:00+00:00,0.8889399766921997,0.8890200257301331,0.8878399729728699,0.8887199759483337,0
2025-06-12 00:55:00+00:00,0.8886100053787231,0.8887400031089783,0.8876399993896484,0.8884099721908569,0
2025-06-12 01:00:00+00:00,0.8884199857711792,0.8888499736785889,0.887910008430481,0.8887400031089783,0
2025-06-12 01:05:00+00:00,0.8887199759483337,0.8888400197029114,0.8878800272941589,0.8887799978256226,0
2025-06-12 01:10:00+00:00,0.8887799978256226,0.8891000151634216,0.8878899812698364,0.8887699842453003,0
2025-06-12 01:15:00+00:00,0.8886899948120117,0.8888999819755554,0.88850998878479,0.8885700106620789,0
2025-06-12 01:20:00+00:00,0.8885599970817566,0.8886500000953674,0.8873500227928162,0.8883600234985352,0
2025-06-12 01:25:00+00:00,0.8883600234985352,0.8884999752044678,0.8871399760246277,0.8880400061607361,0
2025-06-12 01:30:00+00:00,0.8880500197410583,0.8881400227546692,0.8871999979019165,0.8880100250244141,0
2025-06-12 01:35:00+00:00,0.8879799842834473,0.8881000280380249,0.8866099715232849,0.8871999979019165,0
2025-06-12 01:40:00+00:00,0.8871399760246277,0.8871700167655945,0.8855199813842773,0.8863099813461304,0
2025-06-12 01:45:00+00:00,0.8863400220870972,0.8868399858474731,0.8857399821281433,0.8866900205612183,0
2025-06-12 01:50:00+00:00,0.8867200016975403,0.8870199918746948,0.8860599994659424,0.8867499828338623,0
2025-06-12 01:55:00+00:00,0.8866999745368958,0.88714998960495,0.8859400153160095,0.8870800137519836,0
2025-06-12 02:00:00+00:00,0.8870800137519836,0.8873100280761719,0.8864799737930298,0.8871600031852722,0
2025-06-12 02:05:00+00:00,0.8871399760246277,0.8871899843215942,0.8859500288963318,0.8864700198173523,0
2025-06-12 02:10:00+00:00,0.8865200281143188,0.8871099948883057,0.8862599730491638,0.8869799971580505,0
2025-06-12 02:15:00+00:00,0.8869900107383728,0.8873699903488159,0.8864799737930298,0.8873699903488159,0
2025-06-12 02:20:00+00:00,0.8873599767684937,0.887499988079071,0.8864399790763855,0.8871700167655945,0
2025-06-12 02:25:00+00:00,0.8871300220489502,0.8872299790382385,0.8861799836158752,0.8867800235748291,0
2025-06-12 02:30:00+00:00,0.8867999911308289,0.8869199752807617,0.885919988155365,0.8867700099945068,0
2025-06-12 02:35:00+00:00,0.8867200016975403,0.8870099782943726,0.885860025882721,0.886929988861084,0
2025-06-12 02:40:00+00:00,0.8869100213050842,0.8869699835777283,0.8860200047492981,0.8868200182914734,0
2025-06-12 02:45:00+00:00,0.8868299722671509,0.8868600130081177,0.8857100009918213,0.8867200016975403,0
2025-06-12 02:50:00+00:00,0.8866999745368958,0.8869799971580505,0.8859400153160095,0.8869500160217285,0
2025-06-12 02:55:00+00:00,0.8869100213050842,0.8873500227928162,0.8862599730491638,0.8873299956321716,0
2025-06-12 03:00:00+00:00,0.8873500227928162,0.887470006942749,0.8866099715232849,0.8871899843215942,0
2025-06-12 03:05:00+00:00,0.8871999979019165,0.8875399827957153,0.8864799737930298,0.8874499797821045,0
2025-06-12 03:10:00+00:00,0.8873999714851379,0.8875399827957153,0.8865600228309631,0.8874300122261047,0
2025-06-12 03:15:00+00:00,0.8873599767684937,0.8875499963760376,0.886650025844574,0.8874599933624268,0
2025-06-12 03:20:00+00:00,0.8874499797821045,0.8880800008773804,0.8866299986839294,0.8879500031471252,0
2025-06-12 03:25:00+00:00,0.887969970703125,0.8883200287818909,0.8872699737548828,0.888260006904602,0
2025-06-12 03:30:00+00:00,0.8882700204849243,0.8885499835014343,0.8875399827957153,0.8883600234985352,0
2025-06-12 03:35:00+00:00,0.8883799910545349,0.888700008392334,0.8878200054168701,0.8885300159454346,0
2025-06-12 03:40:00+00:00,0.8885400295257568,0.8886600136756897,0.8877699971199036,0.8886100053787231,0
2025-06-12 03:45:00+00:00,0.8885400295257568,0.8886399865150452,0.888450026512146,0.888480007648468,0
2025-06-12 03:50:00+00:00,0.8884999752044678,0.8886899948120117,0.8875399827957153,0.8881700038909912,0
2025-06-12 03:55:00+00:00,0.8882700204849243,0.8882700204849243,0.88714998960495,0.8879600167274475,0
2025-06-12 04:00:00+00:00,0.887939989566803,0.8881800174713135,0.8871600031852722,0.8877800107002258,0
2025-06-12 04:05:00+00:00,0.8877400159835815,0.8877999782562256,0.8866999745368958,0.8876299858093262,0
2025-06-12 04:10:00+00:00,0.8876199722290039,0.8876399993896484,0.8865200281143188,0.8873400092124939,0
2025-06-12 04:15:00+00:00,0.8873599767684937,0.887499988079071,0.8866000175476074,0.8873100280761719,0
2025-06-12 04:20:00+00:00,0.8873299956321716,0.8875499963760376,0.88646000623703,0.8872900009155273,0
2025-06-12 04:25:00+00:00,0.8873000144958496,0.8873000144958496,0.8863499760627747,0.8871600031852722,0
2025-06-12 04:30:00+00:00,0.8870800137519836,0.8871600031852722,0.8863000273704529,0.8870300054550171,0
2025-06-12 04:35:00+00:00,0.8869799971580505,0.8872399926185608,0.8862199783325195,0.8871200084686279,0
2025-06-12 04:40:00+00:00,0.8870900273323059,0.8871399760246277,0.8860800266265869,0.8869900107383728,0
2025-06-12 04:45:00+00:00,0.8870400190353394,0.8871600031852722,0.8861500024795532,0.8870999813079834,0
2025-06-12 04:50:00+00:00,0.8871200084686279,0.8872399926185608,0.8863499760627747,0.8871099948883057,0
2025-06-12 04:55:00+00:00,0.8870400190353394,0.8871999979019165,0.8860099911689758,0.8867599964141846,0
2025-06-12 05:00:00+00:00,0.886680006980896,0.8870599865913391,0.8860599994659424,0.8869600296020508,0
2025-06-12 05:05:00+00:00,0.8870099782943726,0.8871200084686279,0.8862199783325195,0.8870300054550171,0
2025-06-12 05:10:00+00:00,0.8870800137519836,0.8871399760246277,0.8860399723052979,0.8868899941444397,0
2025-06-12 05:15:00+00:00,0.8868600130081177,0.8870999813079834,0.8861500024795532,0.8870099782943726,0
2025-06-12 05:20:00+00:00,0.8870800137519836,0.8875300288200378,0.8863300085067749,0.8874499797821045,0
2025-06-12 05:25:00+00:00,0.887499988079071,0.8875799775123596,0.8866099715232849,0.8875100016593933,0
2025-06-12 05:30:00+00:00,0.8875700235366821,0.8875700235366821,0.8865100145339966,0.8872900009155273,0
2025-06-12 05:35:00+00:00,0.8872600197792053,0.8873900175094604,0.8865100145339966,0.8871999979019165,0
2025-06-12 05:40:00+00:00,0.8872100114822388,0.8872399926185608,0.8862900137901306,0.8872399926185608,0
2025-06-12 05:45:00+00:00,0.887220025062561,0.8875899910926819,0.8867400288581848,0.8872399926185608,0
2025-06-12 05:50:00+00:00,0.8873100280761719,0.8873800039291382,0.8863599896430969,0.8872500061988831,0
2025-06-12 05:55:00+00:00,0.8872399926185608,0.8876100182533264,0.8865699768066406,0.8873900175094604,0
2025-06-12 06:00:00+00:00,0.8873299956321716,0.8875899910926819,0.8867400288581848,0.8872399926185608,0
2025-06-12 06:05:00+00:00,0.8872500061988831,0.8873000144958496,0.8864099979400635,0.886929988861084,0
2025-06-12 06:10:00+00:00,0.8869100213050842,0.8869799971580505,0.8858500123023987,0.8868499994277954,0
2025-06-12 06:15:00+00:00,0.8868200182914734,0.8868799805641174,0.885919988155365,0.8868100047111511,0
2025-06-12 06:20:00+00:00,0.8867999911308289,0.8872399926185608,0.8860599994659424,0.8871899843215942,0
2025-06-12 06:25:00+00:00,0.887179970741272,0.8872500061988831,0.8862900137901306,0.8871399760246277,0
2025-06-12 06:30:00+00:00,0.8870599865913391,0.8875499963760376,0.8870499730110168,0.8873000144958496,0
2025-06-12 06:35:00+00:00,0.8873400092124939,0.887470006942749,0.8865299820899963,0.8873999714851379,0
2025-06-12 06:40:00+00:00,0.8873999714851379,0.8874300122261047,0.8863700032234192,0.8871300220489502,0
2025-06-12 06:45:00+00:00,0.8870499730110168,0.8871899843215942,0.8861500024795532,0.8868799805641174,0
2025-06-12 06:50:00+00:00,0.8868899941444397,0.8873599767684937,0.8860899806022644,0.8873400092124939,0
2025-06-12 06:55:00+00:00,0.8873299956321716,0.8873999714851379,0.8860200047492981,0.8869500160217285,0
2025-06-12 07:00:00+00:00,0.8868799805641174,0.8869400024414062,0.8855000138282776,0.8866000175476074,0
2025-06-12 07:05:00+00:00,0.8865600228309631,0.8870400190353394,0.8858500123023987,0.886709988117218,0
2025-06-12 07:10:00+00:00,0.886680006980896,0.8867499828338623,0.8856800198554993,0.8863700032234192,0
2025-06-12 07:15:00+00:00,0.8863700032234192,0.8870099782943726,0.8857100009918213,0.8869199752807617,0
2025-06-12 07:20:00+00:00,0.886929988861084,0.8871600031852722,0.8859699964523315,0.8868100047111511,0
2025-06-12 07:25:00+00:00,0.8868399858474731,0.8868600130081177,0.8856199979782104,0.8867400288581848,0
2025-06-12 07:30:00+00:00,0.8866999745368958,0.886900007724762,0.8858100175857544,0.886489987373352,0
2025-06-12 07:35:00+00:00,0.8864399790763855,0.8865200281143188,0.8853999972343445,0.8861899971961975,0
2025-06-12 07:40:00+00:00,0.8861799836158752,0.8863199949264526,0.8848400115966797,0.8856599926948547,0
2025-06-12 07:45:00+00:00,0.8856599926948547,0.8857899904251099,0.8847100138664246,0.885699987411499,0
2025-06-12 07:50:00+00:00,0.885670006275177,0.885919988155365,0.8848099708557129,0.8856300115585327,0
2025-06-12 07:55:00+00:00,0.885670006275177,0.8857499957084656,0.8847600221633911,0.8856899738311768,0
2025-06-12 08:00:00+00:00,0.885699987411499,0.8862199783325195,0.8850799798965454,0.8861299753189087,0
2025-06-12 08:05:00+00:00,0.8861100077629089,0.8864399790763855,0.8853200078010559,0.8863099813461304,0
2025-06-12 08:10:00+00:00,0.8863400220870972,0.8865799903869629,0.8852999806404114,0.8865100145339966,0
2025-06-12 08:15:00+00:00,0.8864799737930298,0.8867200016975403,0.8858399987220764,0.8866199851036072,0
2025-06-12 08:20:00+00:00,0.8865799903869629,0.8866400122642517,0.8855299949645996,0.8861899971961975,0
2025-06-12 08:25:00+00:00,0.8861600160598755,0.8863599896430969,0.8853999972343445,0.8862900137901306,0
2025-06-12 08:30:00+00:00,0.8862599730491638,0.8863099813461304,0.8853399753570557,0.8862699866294861,0
2025-06-12 08:35:00+00:00,0.8862299919128418,0.886709988117218,0.8854900002479553,0.8866699934005737,0
2025-06-12 08:40:00+00:00,0.8866699934005737,0.8870800137519836,0.8861200213432312,0.8869699835777283,0
2025-06-12 08:45:00+00:00,0.8869600296020508,0.8875499963760376,0.8865600228309631,0.8874800205230713,0
2025-06-12 08:50:00+00:00,0.8875499963760376,0.8877500295639038,0.8867200016975403,0.8875700235366821,0
2025-06-12 08:55:00+00:00,0.8876199722290039,0.8879299759864807,0.886900007724762,0.887719988822937,0
2025-06-12 09:00:00+00:00,0.887660026550293,0.8877599835395813,0.8867599964141846,0.8877000212669373,0
2025-06-12 09:05:00+00:00,0.8876799941062927,0.8880699872970581,0.8868799805641174,0.8877900242805481,0
2025-06-12 09:10:00+00:00,0.8877900242805481,0.8878700137138367,0.8867499828338623,0.8875799775123596,0
2025-06-12 09:15:00+00:00,0.8875700235366821,0.8876699805259705,0.8866699934005737,0.8873800039291382,0
2025-06-12 09:20:00+00:00,0.8874199986457825,0.8875600099563599,0.8865399956703186,0.8873699903488159,0
2025-06-12 09:25:00+00:00,0.8873400092124939,0.8873999714851379,0.8864700198173523,0.8872699737548828,0
2025-06-12 09:30:00+00:00,0.8873400092124939,0.8873699903488159,0.8865100145339966,0.8872699737548828,0
2025-06-12 09:35:00+00:00,0.8872399926185608,0.8873000144958496,0.8863000273704529,0.8871099948883057,0
2025-06-12 09:40:00+00:00,0.8870400190353394,0.8871999979019165,0.8860200047492981,0.8866900205612183,0
2025-06-12 09:45:00+00:00,0.8867300152778625,0.8868200182914734,0.8857899904251099,0.8866999745368958,0
2025-06-12 09:50:00+00:00,0.8867499828338623,0.8871700167655945,0.8859099745750427,0.8870800137519836,0
