Price,Close,High,Low,Open,Volume,EMA_F,EMA_S,RSI,LongCond
Ticker,Audcad=X,Audcad=X,Audcad=X,Audcad=X,Audcad=X,,,,
Datetime,,,,,,,,,
2025-07-27 23:00:00+00:00,0.900189995765686,0.90038001537323,0.8992900252342224,0.9001299738883972,0,0.900189995765686,0.900189995765686,50.0,False
2025-07-27 23:05:00+00:00,0.9001700282096863,0.9003099799156189,0.8992099761962891,0.9002199769020081,0,0.9001869238339938,0.9001885166874639,0.0,False
2025-07-27 23:10:00+00:00,0.9002299904823303,0.9003000259399414,0.8992800116539001,0.9000499844551086,0,0.9001935494721994,0.9001915888204169,18.765155754523406,False
2025-07-27 23:15:00+00:00,0.9002299904823303,0.9003300070762634,0.8992000222206116,0.9001299738883972,0,0.9001991557814504,0.900194433387966,18.765155754523406,False
2025-07-27 23:20:00+00:00,0.9003400206565857,0.9004499912261963,0.8994200229644775,0.9002199769020081,0,0.900220827300702,0.9002052176300861,41.94821840553704,False
2025-07-27 23:25:00+00:00,0.9002900123596191,0.9004700183868408,0.8994399905204773,0.9003499746322632,0,0.90023147115592,0.9002114987211626,36.80691927215913,False
2025-07-27 23:30:00+00:00,0.9001200199127197,0.9003199934959412,0.8993399739265442,0.9002599716186523,0,0.9002143248108123,0.9002047225131298,25.407304260720522,False
2025-07-27 23:35:00+00:00,0.9003499746322632,0.9003900289535522,0.8992599844932556,0.9001100063323975,0,0.9002351940141124,0.9002154819293618,48.598895675082574,True
2025-07-27 23:40:00+00:00,0.900409996509552,0.9004999995231628,0.8992400169372559,0.9003099799156189,0,0.9002620867057185,0.9002298904167834,52.73004915220053,True
2025-07-27 23:45:00+00:00,0.9001700282096863,0.9004999995231628,0.8993899822235107,0.9003499746322632,0,0.900247923860175,0.9002254561792207,39.174170495661855,False
2025-07-27 23:50:00+00:00,0.9003099799156189,0.9003900289535522,0.899429976940155,0.9002699851989746,0,0.9002574709456279,0.9002317171967317,47.630081439891846,True
2025-07-27 23:55:00+00:00,0.9003400206565857,0.9003499746322632,0.8994100093841553,0.9003400206565857,0,0.9002701709011599,0.9002397396752393,49.26063298531456,True
2025-07-28 00:00:00+00:00,0.9005799889564514,0.9008100032806396,0.8995199799537659,0.9003199934959412,0,0.9003178352173586,0.9002649433256995,59.97977602233516,True
2025-07-28 00:05:00+00:00,0.9003099799156189,0.9006800055503845,0.8994899988174438,0.9005600214004517,0,0.9003166267093987,0.9002682793693972,47.75495350589091,True
2025-07-28 00:10:00+00:00,0.9005699753761292,0.9006400108337402,0.8994600176811218,0.9003099799156189,0,0.9003556034273572,0.9002906272217477,56.87052734949367,True
2025-07-28 00:15:00+00:00,0.9005500078201294,0.9007200002670288,0.8997600078582764,0.9005500078201294,0,0.900385511795476,0.9003098405994057,56.06152895315609,True
2025-07-28 00:20:00+00:00,0.9005699753761292,0.9007899761199951,0.8996800184249878,0.9005399942398071,0,0.9004138908078841,0.9003291098421259,56.72448890516409,True
2025-07-28 00:25:00+00:00,0.9006500244140625,0.9007700085639954,0.8997200131416321,0.900629997253418,0,0.9004502190549886,0.9003528812918989,59.37111818505882,True
2025-07-28 00:30:00+00:00,0.9006500244140625,0.9007999897003174,0.8997200131416321,0.9006400108337402,0,0.9004809583409998,0.9003748918935407,59.37111818505881,True
2025-07-28 00:35:00+00:00,0.900879979133606,0.9009699821472168,0.899869978427887,0.9005799889564514,0,0.900542346155247,0.9004123057631751,66.24818990187649,False
2025-07-28 00:40:00+00:00,0.9009299874305725,0.9010400176048279,0.9000300168991089,0.9008499979972839,0,0.9006019832745278,0.9004506525533528,67.53515405623659,False
2025-07-28 00:45:00+00:00,0.900950014591217,0.9009799957275391,0.8999300003051758,0.900879979133606,0,0.9006555265540184,0.9004876423339353,68.0603977957485,False
2025-07-28 00:50:00+00:00,0.9009799957275391,0.9010800123214722,0.8998900055885315,0.9009000062942505,0,0.9007054448884062,0.9005241129556837,68.87230772708196,False
2025-07-28 00:55:00+00:00,0.9010599851608276,0.9011300206184387,0.9001299738883972,0.9009400010108948,0,0.9007599895457019,0.9005638071931017,70.991056559968,False
2025-07-28 01:00:00+00:00,0.9012899994850159,0.9013299942016602,0.9002400040626526,0.9010599851608276,0,0.9008415295363656,0.900617599214725,76.04120813069648,False
2025-07-28 01:05:00+00:00,0.9010000228881836,0.9014999866485596,0.9001200199127197,0.9012600183486938,0,0.900865913128953,0.9006459268942404,61.50433559710269,True
2025-07-28 01:10:00+00:00,0.9008499979972839,0.9011600017547607,0.9002000093460083,0.9010900259017944,0,0.9008634646471578,0.9006610432722436,55.58387064546377,True
2025-07-28 01:15:00+00:00,0.9006999731063843,0.9010499715805054,0.8999099731445312,0.9008100032806396,0,0.9008383121024234,0.9006639269636614,50.36296268847213,True
2025-07-28 01:20:00+00:00,0.900600016117096,0.9008100032806396,0.8996999859809875,0.9007099866867065,0,0.9008016511816037,0.9006591928268788,47.183032188214455,True
2025-07-28 01:25:00+00:00,0.9005900025367737,0.9006800055503845,0.8995299935340881,0.9005900025367737,0,0.9007690898516298,0.9006540676202044,46.86380139701373,True
2025-07-28 01:30:00+00:00,0.9004999995231628,0.9007899761199951,0.8996300101280212,0.9006100296974182,0,0.900727691339558,0.9006426551685717,43.983356044779434,False
2025-07-28 01:35:00+00:00,0.9003599882125854,0.9005500078201294,0.8994600176811218,0.9004499912261963,0,0.9006711216277161,0.9006217168755356,39.87718211850397,False
2025-07-28 01:40:00+00:00,0.9002900123596191,0.9004999995231628,0.8994399905204773,0.9003900289535522,0,0.9006124894326243,0.9005971461706529,37.969300864530474,False
2025-07-28 01:45:00+00:00,0.9001299738883972,0.90038001537323,0.8993399739265442,0.9002699851989746,0,0.900538256271974,0.9005625408164117,33.96670967739158,False
2025-07-28 01:50:00+00:00,0.9000899791717529,0.9001700282096863,0.8990899920463562,0.9001299738883972,0,0.9004692905642477,0.9005275362501407,33.0296326495601,False
2025-07-28 01:55:00+00:00,0.899940013885498,0.9001700282096863,0.8990799784660339,0.9000800251960754,0,0.9003878633829017,0.900484016074982,29.71887783766151,False
2025-07-28 02:00:00+00:00,0.9001100063323975,0.9003599882125854,0.8990499973297119,0.9000200033187866,0,0.9003451161443625,0.9004563116496054,37.38106129007597,False
2025-07-28 02:05:00+00:00,0.900409996509552,0.9004200100898743,0.8992499709129333,0.9000599980354309,0,0.9003550977390071,0.9004528808984904,48.12849551364629,False
2025-07-28 02:10:00+00:00,0.9003700017929077,0.9005100131034851,0.8993800282478333,0.9003900289535522,0,0.9003573906703765,0.9004467417054842,46.971026385311575,False
2025-07-28 02:15:00+00:00,0.9003300070762634,0.9005500078201294,0.8994899988174438,0.9002799987792969,0,0.9003531778097438,0.9004380946959123,45.78521112485402,False
2025-07-28 02:20:00+00:00,0.9004600048065186,0.9005900025367737,0.8993300199508667,0.9003000259399414,0,0.9003696127323245,0.9004397176670683,50.18717045224373,False
2025-07-28 02:25:00+00:00,0.9005699753761292,0.9007300138473511,0.8995699882507324,0.9005399942398071,0,0.9004004377544483,0.9004493663862579,53.618029222266394,False
2025-07-28 02:30:00+00:00,0.9005900025367737,0.9007200002670288,0.8996400237083435,0.9005600214004517,0,0.9004296015671137,0.9004597838788888,54.236203970282055,False
2025-07-28 02:35:00+00:00,0.9004700183868408,0.9007200002670288,0.8995699882507324,0.9005500078201294,0,0.9004358195393795,0.9004605419905889,49.941685828738684,False
2025-07-28 02:40:00+00:00,0.9003300070762634,0.9004899859428406,0.8994600176811218,0.9004300236701965,0,0.9004195406989,0.9004508727376759,45.42193291760021,False
2025-07-28 02:45:00+00:00,0.9002799987792969,0.9004999995231628,0.8993899822235107,0.9003999829292297,0,0.9003980727112687,0.9004382154074256,43.89394562112995,False
2025-07-28 02:50:00+00:00,0.900409996509552,0.9004700183868408,0.899399995803833,0.900189995765686,0,0.9003999071417739,0.9004361251186943,48.722929197359925,False
2025-07-28 02:55:00+00:00,0.9003300070762634,0.9005399942398071,0.8993899822235107,0.9003900289535522,0,0.9003891532855415,0.9004282645229587,46.09403984996145,False
2025-07-28 03:00:00+00:00,0.9002599716186523,0.9004600048065186,0.8993499875068665,0.9003000259399414,0,0.9003692791829432,0.9004157983818989,43.86251131785171,False
2025-07-28 03:05:00+00:00,0.9000700116157532,0.9003599882125854,0.8992499709129333,0.9002400040626526,0,0.9003232380187601,0.9003901845473696,38.42828683197632,False
2025-07-28 03:10:00+00:00,0.9000999927520752,0.9002199769020081,0.8991199731826782,0.9000899791717529,0,0.9002888925931163,0.9003686888588294,39.69811677027141,False
2025-07-28 03:15:00+00:00,0.900189995765686,0.9003300070762634,0.8993499875068665,0.9000599980354309,0,0.9002736776965885,0.9003554523334113,43.46738500847569,False
2025-07-28 03:20:00+00:00,0.8998900055885315,0.9001799821853638,0.8989599943161011,0.9001399874687195,0,0.9002146512184259,0.9003209747967535,35.50189688749698,False
2025-07-28 03:25:00+00:00,0.8997899889945984,0.8999900221824646,0.8987699747085571,0.8998799920082092,0,0.9001493185686062,0.9002816425151124,33.310222068519295,False
2025-07-28 03:30:00+00:00,0.8995699882507324,0.8998299837112427,0.8987600207328796,0.8997700214385986,0,0.9000601908273949,0.9002289273844176,29.060466827226776,False
2025-07-28 03:35:00+00:00,0.8996599912643433,0.8997799754142761,0.8987200260162354,0.899590015411377,0,0.8999986216638485,0.9001867839681158,32.8356892018781,False
2025-07-28 03:40:00+00:00,0.899429976940155,0.8997499942779541,0.8986799716949463,0.8996999859809875,0,0.8999111378602033,0.9001307241882668,28.640788399752324,False
2025-07-28 03:45:00+00:00,0.8994399905204773,0.8995800018310547,0.8984599709510803,0.8994899988174438,0,0.8998386536540915,0.9000795587313934,29.065653752293414,False
2025-07-28 03:50:00+00:00,0.8992999792098999,0.8994500041007996,0.8982999920845032,0.899399995803833,0,0.8997557806626775,0.9000218121001717,26.674255041992836,False
2025-07-28 03:55:00+00:00,0.8992699980735779,0.8993600010871887,0.898360013961792,0.8993499875068665,0,0.899681044879739,0.8999661221722759,26.177581453438336,False
2025-07-28 04:00:00+00:00,0.8991900086402893,0.8994100093841553,0.8982999920845032,0.8993099927902222,0,0.8996055008429006,0.8999086322810176,24.84821946836074,False
2025-07-28 04:05:00+00:00,0.8990700244903564,0.8993300199508667,0.8981500267982483,0.8991900086402893,0,0.8995231198655861,0.8998465131854131,22.964377950238912,False
2025-07-28 04:10:00+00:00,0.8992599844932556,0.8994100093841553,0.8982899785041809,0.8991199731826782,0,0.8994826375006122,0.8998030666156236,31.782351769601334,False
2025-07-28 04:15:00+00:00,0.8990100026130676,0.8992999792098999,0.8982599973678589,0.8992499709129333,0,0.8994099244409899,0.8997443211339528,27.346210131314876,False
2025-07-28 04:20:00+00:00,0.8990600109100342,0.8991600275039673,0.898169994354248,0.8990700244903564,0,0.8993560915900736,0.8996936314877365,29.46715316987259,False
2025-07-28 04:25:00+00:00,0.8990600109100342,0.8991299867630005,0.8980200290679932,0.8990600109100342,0,0.8993105407162214,0.8996466966301289,29.46715316987259,False
2025-07-28 04:30:00+00:00,0.8989899754524231,0.8991600275039673,0.8979700207710266,0.8990499973297119,0,0.8992612229833293,0.8995980506169654,28.13321596956513,False
2025-07-28 04:35:00+00:00,0.8988699913024902,0.8990300297737122,0.8980399966239929,0.8989400267601013,0,0.8992010334939695,0.8995441202973746,25.964660923300173,False
2025-07-28 04:40:00+00:00,0.8989800214767456,0.8990100026130676,0.8979399800300598,0.8988000154495239,0,0.8991670316451659,0.8995023351995503,31.2018744562574,False
2025-07-28 04:45:00+00:00,0.8992099761962891,0.8992800116539001,0.8980799913406372,0.8989499807357788,0,0.8991736384991849,0.8994806789770865,40.65096636907798,False
2025-07-28 04:50:00+00:00,0.8992199897766113,0.8993200063705444,0.8982899785041809,0.8992099761962891,0,0.8991807694649427,0.8994613686659402,41.03078003996687,False
2025-07-28 04:55:00+00:00,0.8992599844932556,0.899399995803833,0.8983299732208252,0.899179995059967,0,0.8991929563923755,0.8994464513198154,42.61052548105275,False
2025-07-28 05:00:00+00:00,0.8992800116539001,0.899370014667511,0.8983399868011475,0.8992300033569336,0,0.8992063495095332,0.8994341224556736,43.427796805105324,False
2025-07-28 05:05:00+00:00,0.8991699814796448,0.899399995803833,0.8982200026512146,0.8993300199508667,0,0.899200754428012,0.8994145564574493,40.053010487126436,False
2025-07-28 05:10:00+00:00,0.8990899920463562,0.8992800116539001,0.8982599973678589,0.899150013923645,0,0.8991837140616034,0.8993905146492202,37.75596517671292,False
2025-07-28 05:15:00+00:00,0.8989700078964233,0.8991699814796448,0.8981000185012817,0.8990600109100342,0,0.8991508361900372,0.8993593660008649,34.55472822275843,False
2025-07-28 05:20:00+00:00,0.8988199830055237,0.8990100026130676,0.8978899717330933,0.8989499807357788,0,0.8990999357001122,0.8993194117049137,31.013842243226648,False
2025-07-28 05:25:00+00:00,0.8990499973297119,0.8990799784660339,0.8980799913406372,0.898859977722168,0,0.8990922528738967,0.8992994550845284,40.99674179893322,False
2025-07-28 05:30:00+00:00,0.8991199731826782,0.8992900252342224,0.8981000185012817,0.8989999890327454,0,0.8990965175367861,0.8992861601288357,43.667483564193184,False
2025-07-28 05:35:00+00:00,0.8991199731826782,0.8992300033569336,0.8981999754905701,0.8991299867630005,0,0.8991001260976925,0.8992738499846759,43.667483564193184,False
2025-07-28 05:40:00+00:00,0.8990899920463562,0.8992499709129333,0.8982099890708923,0.8991100192070007,0,0.8990985670128716,0.8992602308781337,42.7069258384248,False
2025-07-28 05:45:00+00:00,0.8990600109100342,0.8991699814796448,0.8981800079345703,0.8990499973297119,0,0.8990926353047428,0.8992453997693856,41.718645429867244,False
2025-07-28 05:50:00+00:00,0.8990200161933899,0.8992599844932556,0.8980399966239929,0.8991199731826782,0,0.8990814631337655,0.8992287046896822,40.37634988455655,False
2025-07-28 05:55:00+00:00,0.8990499973297119,0.8991100192070007,0.8979899883270264,0.8989400267601013,0,0.8990766222408342,0.8992154671074621,41.8858392872972,False
2025-07-28 06:00:00+00:00,0.8987299799919128,0.8991699814796448,0.8981199860572815,0.8990100026130676,0,0.8990232926640771,0.899179505098903,32.444010106238636,False
2025-07-28 06:05:00+00:00,0.898829996585846,0.8989899754524231,0.8979200124740601,0.8987399935722351,0,0.8989935548058876,0.8991536155794173,37.208057479495295,False
